2353;B;sd
2353;A;sd
2353;B;%
2353;A;sd
2353;A;sd
2353;A;%
2353;A;%
2353;A;sd
2353;A;sd
2353;B;b
2353;A;sd
2353;B;b
2353;A;+
2353;B;b
2353;A;%
2353;A;sd
2353;A;sd^r
2353;B;sv
2353;A;b
2353;B;+
2353;A;b
2353;A;sd
2353;B;b
2353;B;%
2353;A;%
2353;A;sd
2353;A;sd
2353;B;x
2353;A;sd
2353;B;b
2353;A;+
2353;A;sv
2353;B;ba
2353;A;sv
2353;A;sv
2353;B;ba
2353;A;b
2353;A;b
2353;B;b
2353;B;sd
2353;B;%
2353;A;%
2353;A;sd
2353;B;b
2353;A;ny
2353;A;sd
2353;A;sd
2353;B;b
2353;A;sd
2353;B;b
2353;A;+
2353;A;sd
2353;B;sd
2353;A;b
2353;B;+
2353;A;b
2353;B;+
2353;B;sd
2353;B;sd
2353;B;qh
2353;B;sd
2353;A;aa
2353;A;aa^r
2353;A;ba
2353;B;sv
2353;B;sv^r
2353;B;sv
2353;A;b
2353;B;sv
2353;A;aa
2353;A;sd
2353;A;%
2353;A;sd
2353;A;sd
2353;B;b
2353;A;+
2353;A;+
2353;A;sv
2353;B;b
2353;A;b
2353;A;sv
2353;B;sv
2353;A;+
2353;B;b
2353;A;+
2353;B;ba
2353;B;sv
2353;A;b
2353;B;+
2353;A;ba
2353;B;sv
2353;A;b
2353;B;+
2353;A;aa
2353;A;sv
2353;B;+
2353;A;+
2353;B;b
2353;A;aa
2353;A;ba
2353;B;sv
2353;B;%
2353;A;ba
2353;B;fc
2353;A;fc
2353;A;fc
2353;A;fc
2353;B;fc
2353;B;fc
2353;A;fc
2353;A;fc
2353;B;fc
2353;B;fc^m
2959;B;qy
2959;A;nn
2959;B;bh
2959;A;x
2959;B;qy
2959;A;nn
2959;A;sd^e
2959;B;bk
2959;B;qy^d
2959;B;qy^g
2959;A;na
2959;B;bk
2959;B;qy
2959;A;ny
2959;B;bk
2959;A;sd
2959;B;b
2959;B;qo
2959;A;sd
2959;A;sd
2959;B;b
2959;A;sd
2959;B;b
2959;A;sd
2959;A;sd
2959;A;%
2959;B;b
2959;A;+
2959;B;qw
2959;B;qy
2959;A;sv
2959;B;b
2959;A;%
2959;B;sd^t
2959;B;sd^t
2959;A;+
2959;B;sd
2959;B;sd
2959;A;b
2959;B;sd
2959;A;b
2959;B;sd
2959;B;sd
2959;B;sd
2959;B;sd(^q)
2959;B;sd
2959;A;b
2959;B;qy^d
2959;A;ny
2959;B;%
2959;A;sd
2959;B;b
2959;A;+
2959;B;ba
2959;A;sd
2959;B;b
2959;B;sd
2959;A;b
2959;B;sd
2959;B;sv
2959;A;b
2959;B;sv
2959;A;x
2959;B;+
2959;A;b
2959;B;%
2959;A;sv
2959;A;sv
2959;B;b
2959;B;ba
2959;A;sv
2959;B;b
2959;A;+
2959;A;sv
2959;B;b
2959;A;+
2959;A;sv
2959;B;b
2959;A;+
2959;B;sv
2959;A;b
2959;B;+
2959;A;b
2959;B;sv
2959;A;x
2959;B;+
2959;A;x
2959;B;+
2959;B;sv
2959;B;sv
2959;A;ba
2959;A;sd
2959;B;+
2959;A;+
2959;B;b
2959;B;b^r
2959;B;b^r
2959;B;sv
2959;B;sv
2959;A;b
2959;B;+
2959;B;sv
2959;B;sv
2959;A;ba
2959;B;sv
2959;B;sv
2959;B;sv
2959;B;sv
2959;B;sv
2959;A;b
2959;B;sv
2959;B;sv
2959;A;b
2959;B;+
2959;B;sv
2959;B;sv
2959;A;x
2959;B;+
2959;A;b
2959;A;%
2959;B;sd
2959;A;b
2959;B;sd
2959;A;sv
2959;B;%
2959;A;sv
2959;A;sv
2959;B;qr
2959;A;%
2959;B;+
2959;A;%
2959;B;+
2959;A;sd
2959;B;bf
2959;A;aa
2959;B;b
2959;A;sd
2959;A;sd
2959;A;%
2959;B;%
2959;B;sd
2959;A;b
2959;B;sv
2959;A;sv
2959;B;+
2959;A;+
2959;A;sd
2959;A;sd
2959;A;%
2959;B;qy^d
2959;A;ny
2959;B;b
2959;A;sv
2959;B;b
2959;A;+
2959;B;b
2959;A;sv
2959;A;sv
2959;B;b
2959;A;sv
2959;B;b
2959;A;sv
2959;B;b
2959;A;+
2959;A;sv
2959;B;sv
2959;A;b
2959;A;b
2959;B;sd
2959;A;b
2959;B;+
2959;B;sd
2959;A;b
2959;B;+
2959;A;b
2959;A;sd
2959;A;%
2959;B;ba
2959;A;+
2959;A;sd
2959;B;b
2959;B;b^m
2959;A;sv
2959;A;sv
2959;A;sv
2959;A;%
2959;B;%
2959;A;+
2959;A;sd
2959;B;b
2959;A;sd
2959;A;sd
2959;B;b
2959;A;+
2959;B;b
2959;A;sd
2959;B;qw
2959;A;%
2959;B;qy
2959;A;%
2959;A;ny
2959;A;sd^e
2959;B;sv
2959;A;b
2959;B;+
2959;A;b
2959;A;bf
2959;B;sv
2959;A;%
2959;B;+
2959;A;+
2959;A;ad
2959;B;+
2959;B;sv(^q)
2959;A;b
2959;B;sv
2959;B;sv
2959;A;sv
2959;A;sv
2959;B;b
2959;A;+
2959;A;sv
2959;B;b
2959;A;+
2959;B;b
2959;A;sv
2959;B;b
2959;B;b^r
2959;B;b^r
2959;B;sv
2959;B;sv
2959;B;sv
2959;B;sv
2959;A;b
2959;A;ba
2959;B;sv
2959;B;sv
2959;A;b
2959;B;sv
2959;A;b
2959;A;sv
2959;A;sv
2959;A;%
2959;A;%
2959;A;sv
2959;A;sv
2959;B;b
2959;A;+
2959;B;b
2959;A;sv
2959;B;ba
2959;B;b
2959;A;sv
2959;B;%
2959;A;+
2959;B;ba
2959;B;ba
2959;A;sv
2959;B;ba
2959;A;+
2959;A;sv
2959;B;b
2959;A;+
2959;B;b
2959;B;sv
2959;B;sd(^q)
2959;A;x
2959;B;+
2959;B;sv
2959;B;sv
2959;A;b
2959;B;sd
2959;B;sd
2959;A;b
2959;B;sd
2959;B;sv
2959;B;sv(^q)
2959;B;%
2959;A;b
2959;B;sd
2959;A;b
2959;B;sd
2959;A;sv
2959;A;+
2959;A;+
2959;A;sd
2959;A;sv
2959;B;ba
2959;A;sv
2959;B;sv
2959;B;sd
2959;B;sd
2959;A;b
2959;B;sd
2959;A;b
2959;B;+
2959;A;b
2959;B;+
2959;B;sd
2959;A;b
2959;B;sv
2959;A;b
2959;A;x
2959;B;h
2959;B;sv
2959;B;sv
2959;A;b
2959;B;sv
2959;A;b
2959;B;sv
2959;A;ba
2959;B;sd
2959;A;x
2959;B;+
2959;B;sv
2959;A;b
2959;A;b
2959;A;sv
2959;B;b
2959;B;qy^t
2959;A;b
2959;A;sv
2959;B;sv
2959;B;fc
2959;A;fc
2959;A;fc^m
2959;B;fc
2959;A;fc
2959;A;fc
2959;B;fc^m
3352;A;%
3352;A;qy
3352;B;ny
3352;B;sd^e
3352;A;bk
3352;A;%
3352;A;sd
3352;A;sd
3352;A;sd
3352;A;qo
3352;B;sd
3352;A;b
3352;B;sd
3352;A;b
3352;B;+
3352;A;qy
3352;B;+
3352;A;+
3352;B;ng
3352;B;sd
3352;A;b
3352;B;sd
3352;A;b
3352;B;sd
3352;A;b
3352;B;sd
3352;B;sd
3352;A;sd
3352;A;sd
3352;B;sd
3352;B;sd
3352;B;sd
3352;A;b
3352;A;^2
3352;B;sd
3352;A;b
3352;A;qr
3352;A;%
3352;B;%
3352;B;%
3352;B;sd
3352;B;sd
3352;B;sd
3352;A;b
3352;B;+
3352;A;b
3352;B;+
3352;A;qy
3352;B;na
3352;B;na
3352;A;b
3352;B;b
3352;A;sd
3352;A;sd
3352;B;b
3352;A;+
3352;B;sv
3352;A;aa
3352;A;%
3352;A;sd
3352;A;sd
3352;B;b
3352;A;sd
3352;B;sd
3352;A;sd
3352;B;+
3352;B;sd
3352;A;b
3352;B;+
3352;B;sd
3352;B;%
3352;A;qw
3352;A;qy^d
3352;B;na
3352;A;b
3352;B;ny
3352;B;sd^e
3352;A;%
3352;B;%
3352;A;qw
3352;B;sd
3352;B;sd
3352;B;%
3352;B;sd
3352;A;b
3352;B;+
3352;A;b
3352;A;sd
3352;B;b
3352;A;b
3352;B;sd
3352;B;sd
3352;B;sd
3352;B;sd
3352;B;sd
3352;A;sd
3352;B;sd
3352;B;sd
3352;A;sd
3352;A;sd
3352;A;sd
3352;B;bh
3352;A;sd
3352;A;ny
3352;B;ba
3352;A;b
3352;B;sd
3352;B;%
3352;A;b
3352;B;+
3352;B;sd
3352;A;b
3352;B;+
3352;A;b
3352;B;sd
3352;B;sd
3352;A;b
3352;B;+
3352;B;sd
3352;A;sd
3352;A;qy
3352;B;sd
3352;B;no
3352;A;b
3352;B;sv
3352;A;b
3352;B;sd
3352;A;b
3352;B;+
2968;A;o
2968;A;qw
2968;A;x
2968;B;sd
2968;B;%
2968;A;qw
2968;B;sd
2968;B;sd
2968;B;sd
2968;A;sd
2968;A;sd
2968;A;sd
2968;A;sd
2968;B;b
2968;A;+
2968;A;sd
2968;A;sd
2968;B;sd
2968;B;nd
2968;B;sd
2968;B;sd
2968;B;sd
2968;B;sd
2968;B;sd
2968;B;sd
2968;A;qy
2968;B;ny
2968;B;sd
2968;B;sd
2968;B;sd
2968;A;%
2968;B;+
2968;B;sd
2968;A;b
2968;A;qo
2968;A;%
2968;A;qy
2968;A;sd
2968;B;qy
2968;A;+
2968;B;+
2968;B;x
2968;A;ny
2968;B;sd
2968;B;%
2968;B;h
2968;A;x
2968;B;+
2968;A;b
2968;B;h
2968;B;sv
2968;A;b
2968;B;+
2968;A;b
2968;B;sv
2968;A;b
2968;B;+
2968;A;x
2968;B;+
2968;A;sd
2968;B;b
2968;A;sd
2968;A;sd
2968;A;%
2968;B;qw^d
2968;A;sd
2968;B;bk
2968;A;sd
2968;A;sd
2968;B;b
2968;B;b
2968;A;b
2968;B;sd
2968;B;sd
2968;B;sd
2968;A;b
2968;A;b
2968;A;%
2968;B;sd
2968;B;sd
2968;B;%
2968;A;^2
2968;B;sd
2968;B;^q
2968;B;^q
2968;A;x
2968;B;sd
2968;A;qy
2968;B;+
2968;A;+
2968;A;x
2968;B;x
2968;A;qy
2968;B;b
2968;A;bk
2968;A;sd
2968;B;b
2968;A;sd
2968;B;b
2968;A;sv
2968;B;bh
2968;A;ny
2968;A;%
2968;A;sv
2968;A;sd
2968;B;b
2968;B;%
2968;A;sd
2968;B;b
2968;B;b
2968;B;sv
2968;B;qy
2968;B;sd
2968;B;qw
2968;B;sv
2968;A;%
2968;B;+
2968;B;%
2968;A;b
2968;A;b
2968;A;%
2968;B;sd
2968;B;sd
2968;B;sd
2968;A;b
2968;B;%
2968;A;x
2968;B;sd
2968;A;b
2968;B;+
2968;A;%
2968;A;sd
2968;A;sd
2968;A;sd
2968;B;b
2968;A;sd
2968;A;sd
2968;B;ba
2968;A;+
2968;B;ba^r
2968;B;%
2968;B;sv
2968;A;ba
2968;B;+
2968;A;sd
2968;B;b
2968;A;sd
2968;B;b
2968;A;sd
2968;A;sd
2968;B;b
2968;A;sv
2968;B;%
2968;A;x
2968;B;sd
2968;B;%
2968;B;qy^t
2968;B;sd^t
2968;B;qw
2968;A;%
2968;B;+
2968;B;%
2968;A;b
2968;A;sv^t
2968;B;b
2968;B;sd
2968;B;sd
2968;B;sd
2968;A;sv
2968;B;+
2968;A;+
2968;A;%
2968;A;sd
2968;B;sd
2968;B;sd
2968;A;b
2968;A;%
2968;B;+
2968;B;sd
2968;A;b
2968;B;+
2968;A;qy^d
2968;B;+
2968;A;+
2968;B;ny
2968;B;ny^r
2968;B;%
2968;B;sv
2968;A;b
2968;A;sd
2968;B;b
2968;A;sv
2968;B;b
2968;B;b
2968;B;%
2968;B;%
2968;B;%
2968;B;sv
2968;A;x
2968;B;+
2968;B;sv
2968;A;b
2968;A;sd
2968;B;b
2968;B;x
2968;A;%
2968;A;sd
2968;A;%
2968;A;sd
2968;B;%
2968;A;sd
2968;A;sd
2968;B;b
2968;B;aa
2968;B;sd
2968;B;%
2968;B;%
2968;B;sv
2968;B;sv
2968;B;sd
2968;B;sd
2968;A;x
2968;B;+
2968;B;%
2968;A;qy^g
2968;B;b
2968;A;+
2968;B;+
2968;B;sd
2968;B;sd
2968;B;sd
2968;A;b
2968;B;sd
2968;B;sd
2968;A;b
2968;B;+
2968;A;b
2968;A;%
2968;B;+
2968;A;%
2968;B;b
2968;A;sv
2968;B;b
2968;A;sv
2968;B;b
2968;A;o
2968;A;sd
2968;A;sd
2968;B;b
2968;B;b^r
2968;A;%
2968;B;b
2968;B;sv
2968;A;x
2968;B;+
2968;B;sv
2968;B;sv
2968;A;b
2968;A;sd
2968;B;b
2968;B;b
2968;B;sv
2968;B;sv
2968;B;%
2968;A;b
2968;B;sv
2968;A;b
2968;B;sd
2968;B;sv
2968;B;sd
2968;B;%
2968;A;b
2968;B;+
2968;B;b
2968;B;b
2968;B;b^r
2968;A;%
2968;B;%
2968;A;sd
2968;A;sd
2968;A;^h
2968;A;sd
2968;A;sd
2968;B;b
2968;A;qw
2968;B;sd
2968;B;sd
2968;B;b
2968;A;aa
2968;A;sd^m
2968;A;sd
2968;B;sv
2968;B;sv
2968;A;b
2968;B;sd
2968;B;sd
2968;B;sd
2968;B;%
2968;A;b
2968;A;ba^m
2968;A;qy
2968;A;qy
2968;B;na
2968;B;sd^e
2968;A;b
2968;B;sd
2968;B;sv
2968;B;sd
2968;B;sd
2968;A;b
2968;B;%
2968;A;sv
2968;B;b
2968;B;b
2968;B;aa
2968;B;b
2968;B;h
2968;A;x
2968;B;+
2968;B;sv
2968;B;sv
2968;A;b
2968;A;x
2968;B;sd
2968;A;%
2968;B;sd
2968;B;%
2968;A;sd
2968;B;b
2968;A;sd
2968;B;b
2968;B;sd
2968;B;b
2968;B;b
2968;B;x
2968;A;x
2968;B;sd
2968;A;fc
2968;B;fc
2968;B;fc
2968;B;fc
2968;B;fc
2968;A;fc
2968;A;fc
2968;B;fc
2968;B;fc
2968;A;fc
2495;A;qo
2495;B;%
2495;B;sd
2495;B;sd
2495;B;%
2495;A;b
2495;B;sd
2495;B;sd
2495;B;sd
2495;A;b
2495;B;sd
2495;B;%
2495;B;sd
2495;A;x
2495;B;+
2495;B;sd
2495;B;sd
2495;B;sd(^q)
2495;A;bh
2495;B;x
2495;A;sd
2495;A;sd
2495;B;b
2495;A;sd
2495;B;x
2495;A;+
2495;B;x
2495;A;+
2495;B;b
2495;A;sd
2495;B;b
2495;A;sd
2495;B;x
2495;A;sd
2495;A;sd
2495;B;b
2495;A;sd
2495;A;%
2495;A;sd
2495;A;sd
2495;A;sd
2495;B;b
2495;A;+
2495;A;sd
2495;B;x
2495;A;+
2495;B;b
2495;A;ad
2495;B;x
2495;A;sd
2495;A;sd
2495;A;sd(^q)
2495;A;fe
2495;A;sd
2495;B;ba
2495;A;x
2495;B;sd
2495;A;sd
2495;A;sd(^q)
2495;B;x
2495;A;^q
2495;A;sd
2495;A;sd
2495;B;^2
2495;A;+
2495;B;b
2495;A;sd
2495;A;sd
2495;B;%
2495;A;+
2495;A;sd
2495;A;sv
2495;B;aa
2495;B;%
2495;B;sv
2495;B;sd
2495;A;b
2495;B;+
2495;A;x
2495;B;+
2495;B;sd
2495;B;sd
2495;A;ba
2495;B;sd
2495;B;sd
2495;B;sd
2495;A;sv
2495;B;b
2495;A;+
2495;A;sd
2495;B;b
2495;A;sd
2495;A;sd
2495;A;sd
2495;A;sv
2495;B;x
2495;A;+
2495;A;sd
2495;A;sd
2495;A;sd
2495;B;b
2495;A;+
2495;B;b
2495;A;sv
2495;B;x
2495;A;sd
2495;A;sd
2495;A;%
2495;B;b
2495;A;%
2495;A;sd
2495;B;b
2495;A;+
2495;A;sd
2495;A;sd
2495;B;x
2495;A;sv
2495;B;ba
2495;A;%
2495;B;sd
2495;A;b
2495;B;sd
2495;B;sd
2495;B;sd
2495;B;sd
2495;A;b
2495;B;+
2495;B;sd
2495;B;sd
2495;A;sd
2495;B;b
2495;A;%
2495;B;%
2495;B;sd
2495;B;%
2495;A;sd
2495;B;sd
2495;A;ba
2495;B;+
2495;B;%
2495;B;sd
2495;B;sd
2495;A;sd
2495;B;sd
2495;A;b
2495;B;sd
2495;A;b
2495;B;+
2495;B;sd
2495;A;b
2495;B;+
2495;A;sv
2495;A;sv
2495;A;sd
2495;A;h
2495;B;b
2495;A;%
2495;A;%
2495;A;sv
2495;B;b
2495;A;+
2495;A;%
2495;B;x
2495;A;sv
2495;A;x
2495;B;ba
2495;A;sd
2495;A;sd
2495;B;x
2495;A;+
2495;B;b
2495;A;+
2495;A;sd
2495;A;fe
2495;B;^2
2495;A;+
2495;B;+
2495;B;sd
2495;A;%
2495;A;%
2495;A;sv
2495;B;+
2495;A;ba
2495;B;sd
2495;B;sd
2495;B;sd
2495;B;sd
2495;A;b
2495;B;+
2495;A;b
2495;B;sd
2495;B;sd
2495;B;sd
2495;B;sv
2495;A;b
2495;B;%
2495;A;sd
2495;B;x
2495;A;sv
2495;B;b
2495;A;sv
2495;B;x
2495;A;+
2495;B;%
2495;A;fc
2495;B;fc
2495;A;fc
2495;B;fc
2495;B;fc
2495;B;fc
2495;A;fc
2495;B;fc
2495;A;fc
2495;A;fc
2495;B;fc
2898;B;o
2898;A;o
2898;A;sd^t
2898;A;qy^d
2898;B;br
2898;A;qy^d^r
2898;B;ny
2898;B;sd^e
2898;A;ba
2898;A;sd
2898;A;sd
2898;B;x
2898;A;sd
2898;A;ad
2898;A;sd^t
2898;A;sd
2898;A;sd
2898;A;sd
2898;A;sd^t
2898;B;b
2898;A;+
2898;A;sd
2898;B;b
2898;A;sd
2898;A;sd^t
2898;A;%
2898;B;b
2898;A;ad
2898;A;ad
2898;B;sd
2898;B;%
2898;B;sd
2898;A;b
2898;B;sd
2898;B;%
2898;A;sv
2898;A;ba
2898;B;b
2898;A;sv
2898;A;ad
2898;B;%
2898;A;sd
2898;B;sd
2898;A;ba
2898;B;sd
2898;B;sd
2898;B;sd
2898;B;sd
2898;B;sd
2898;B;sv
2898;B;sd
2898;A;b
2898;B;+
2898;A;b
2898;B;sv
2898;B;sd
2898;B;%
2898;A;aa
2898;A;sv
2898;A;sd
2898;A;sv
2898;A;sv
2898;A;sv
2898;A;sv
2898;B;b
2898;A;sv
2898;B;%
2898;A;sv
2898;A;sv
2898;A;sd
2898;B;b
2898;A;+
2898;A;sv
2898;A;sv
2898;B;sd
2898;B;sd
2898;B;sd
2898;B;^q
2898;A;%
2898;A;sd
2898;A;sv
2898;A;sv
2898;A;ad
2898;A;sd
2898;B;aa
2898;A;sd
2898;A;sd
2898;A;sd
2898;B;sd
2898;B;%
2898;A;sv
2898;A;sv
2898;A;sv
2898;A;sd
2898;B;b
2898;B;b
2898;B;sv
2898;A;b
2898;B;sd
2898;B;sd
2898;B;sd
2898;A;b
2898;B;sd
2898;B;sd
2898;A;b
2898;B;sd
2898;B;h
2898;B;sv
2898;A;b
2898;B;+
2898;A;b
2898;A;sd^t
2898;A;sv
2898;B;b
2898;A;sv
2898;A;sv
2898;A;sv
2898;B;b
2898;A;sv
2898;A;sv
2898;A;%
2898;B;b
2898;A;sd
2898;A;sd
2898;A;sd
2898;A;sd
2898;A;sd
2898;A;%
2898;A;sv
2898;B;b
2898;A;sd
2898;A;sd
2898;A;sd
2898;A;b
2898;A;sd
2898;B;x
2898;A;+
2898;B;b
2898;A;sd
2898;B;b
2898;A;%
2898;A;sv
2898;B;%
2898;A;+
2898;A;sv
2898;A;sv
2898;A;sd
2898;B;sv
2898;A;^2
2898;A;b
2898;B;aa
2898;B;sv
2898;B;sv
2898;A;b
2898;A;sd
2898;A;sd
2898;A;sd
2898;B;b
2898;A;sv
2898;A;sd
2898;A;sd
2898;A;%
2898;A;sd
2898;B;b
2898;A;sv
2898;A;sv
2898;A;%
2898;A;sd
2898;A;sd
2898;B;b
2898;A;sv
2898;A;qh
2898;B;b
2898;A;sv
2898;A;sv
2898;B;ba
2898;B;sd
2898;A;b
2898;B;+
2898;A;b
2898;B;+
2898;A;qy
2898;B;sd
2898;A;b^m
2898;A;b
2898;B;b
2898;A;ba
2898;B;%
2898;A;qy
2898;B;b
2898;A;bk
2898;B;qy
2898;A;ny
2898;A;ny^r
2898;A;sd^e
2898;B;b
2898;B;qy^g
2898;A;na
2898;A;sv
2898;A;sv
2898;A;sv
2898;A;%
2898;A;%
2898;A;sd
2898;B;b
2898;A;+
2898;A;sv
2898;B;qy
2898;A;sv
2898;B;+
2898;A;nn
2898;B;+
2898;A;nn
2898;B;sd
2898;A;bh
2898;A;%
2898;A;sd
2898;A;%
2898;A;sd
2898;B;b
2898;B;sv
2898;B;sd
2898;B;sd
2898;B;sd
2898;B;sv
2898;A;x
2898;B;sv
2898;A;sd
2898;A;sd
2898;A;%
2898;A;sd^t
2898;B;x
2898;A;+
2898;A;%
2898;A;sd
2898;A;sd
2898;A;sd
2898;A;sd
2898;A;sd
2898;B;x
2898;A;sd
2898;A;sd
2898;A;fe
2898;A;%
